"compound","Compound_Name","Smiles","match_type","mz","rt"
2293,"NCGC00384682-01_C48H78O18_1-O-[(3beta)-3-{[3-O-(beta-D-Galactopyranosyl)-beta-D-glucopyranosyl]oxy}-28-oxoolean-12-en-28-yl]-beta-D-glucopyranose","CC1(C)CC[C@@]2(CC[C@]3(C)\C(=C/CC4[C@@]5(C)CC[C@H](O[C@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)C(C)(C)C5CC[C@@]34C)[C@@H]2C1)C(=O)O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O","GNPS databases",987.533777,17.189052
2295,"Quercetin_Pentose_Gallate","c12c(c(cc(c1)O)O)c(=O)c(c(o2)c1cc(c(cc1)O)O)OC(=O)c1cc(c(c(c1)OCC1OC(C(C1O)O)O)O)O","mass_only",585.08972,10.99488
2300,"PE(16:0/0:0); [M-H]- C21H43N1O7P1","N/A","GNPS databases",453.28012,30.1821
2307,"GUANOSINE","C1=NC2=C(N1C3C(C(C(O3)CO)O)O)NC(=NC2=O)N","GNPS databases",282.083371,1.643053
2318,"NCGC00169650-03!5,7-dihydroxy-2-(4-hydroxyphenyl)-8-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-6-(3,4,5-trihydroxyoxan-2-yl)chromen-4-one","OCC1OC(C(O)C(O)C1O)C2=C3OC(=CC(=O)C3=C(O)C(C4OCC(O)C(O)C4O)=C2O)C5=CC=C(O)C=C5","GNPS databases",563.140169,10.264997
2319,"Kaempferol_Hexose_Pentose,Quercetin_Pentose_Deoxyhexose","c12c(c(cc(c1)O)O)c(=O)c(c(o2)c1ccc(cc1)O)OC1OC(C(C(C1O)O)OC1OC(C(C1O)O)CO)CO,c12c(c(cc(c1)O)O)c(=O)c(c(o2)c1cc(c(cc1)O)O)OC1OC(C(C(C1O)O)OCC1OC(C(C1O)O)O)C","mass_only",579.1343,11.634167
2320,"Di_Afzelechin_Type_B_Hexose_Coumarate_Hexose,Di_Catechin_Type_B_Deoxyhexose_Cinnamate_Hexose,Di_Catechin_Type_B_Deoxyhexose_Coumarate_Deoxyhexose","c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(cc1)O)O)c1c2c(c(cc1O)O)CC(C(O2)c1ccc(cc1)O)OC(=O)/C=C/c1ccc(cc1)OC1OC(C(C(C1O)O)O)COC1C(O)OC(C(C1O)O)CO,c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(c(c1)O)O)O)c1c2c(c(cc1OC1C(C(O)OC(C1O)CO)O)OC(=O)/C=C/c1ccccc1)CC(C(O2)c1ccc(c(c1)OC1OC(C(C(C1O)O)O)C)O)O,c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(c(c1)O)O)O)c1c2c(c(cc1O)OC1C(O)OC(C(C1O)O)C)CC(C(O2)c1ccc(c(c1)OC(=O)/C=C/c1ccc(cc1)OC1OC(C(C(C1O)O)O)C)O)O","mass_only",1015.2826,14.4635
2322,"Gallocatechin_Hexose_Gallate_Pentose","c12c(c(cc(c1)O)O)CC(C(O2)c1cc(c(c(c1)O)O)O)OC(=O)c1cc(c(c(c1)O)O)OC1C(C(C(C(O1)CO)OC1OC(C(C1O)O)CO)O)O","mass_only",751.179,6.0162
2324,"Engelitin","CC1OC(OC2C(Oc3cc(O)cc(O)c3C2=O)c4ccc(O)cc4)C(O)C(O)C1O","in silico UNPD",433.1126,14.05315
2328,"Di_Hydro_Kaempferol_Hexose_Gallate","c12c(c(cc(c1)O)O)C(=O)C(C(O2)c1ccc(cc1)O)OC1OC(C(C(C1O)O)OC(=O)c1cc(c(c(c1)O)O)O)CO","in silico",601.11805,10.65682
2329,"(+)-Leucocyanidin gallate","OC1C(OC(=O)c2cc(O)c(O)c(O)c2)C(Oc3cc(O)cc(O)c13)c4ccc(O)c(O)c4","in silico UNPD",457.076833,7.189
2338,"3-Glucogallic acid","OCC1OC(Oc2cc(cc(O)c2O)C(=O)O)C(O)C(O)C1O","in silico UNPD",331.06575,5.958153
2342,"kaempferol-3-O-(3''-O-(4'''-methylgallate)-alpha-L-rhamnoside)|pterogynoside","COc1c(O)cc(cc1O)C(=O)OC2C(O)C(C)OC(OC3=C(Oc4cc(O)cc(O)c4C3=O)c5ccc(O)cc5)C2O","in silico UNPD",597.1148,15.3856
2352,"ReSpect:PT209110 Isorhamnetin-3-Galactoside-6''-Rhamnoside|Isor-3-Gal-6''-Rha","c","GNPS databases",623.161267,11.6542
2361,"Di_Gallocatechin_Type_B_Coumarate_Gallate","c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(c(c1)O)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)OC(=O)/C=C/c1ccc(cc1)O)O)O)CC(C(O2)c1cc(c(c(c1)O)O)O)O","mass_only",907.171025,12.215821
2371,"Gallocatechin_Catechin_Type_B_Gallate_Gallate","c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(c(c1)O)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)OC(=O)c1cc(c(c(c1)O)O)O)O)O)CC(C(O2)c1ccc(c(c1)O)O)O","in silico",897.1487,11.4935
2385,"Di_Gallocatechin_Type_B_Coumarate","c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(c(c1)O)O)O)O)c1c2c(c(cc1O)O)CC(C(O2)c1cc(c(c(c1)OC(=O)/C=C/c1ccc(cc1)O)O)O)O","in silico",755.158967,13.194233
2388,"Monogallate","OC(=O)c1cc(c(c(c1)O)O)O","mass_only",169.013853,7.885556
2391,"Di_Hydro_Quercetin_Hexose,Di_Hydro_Myricetin_Deoxyhexose","c12c(c(cc(c1)O)O)C(=O)C(C(O2)c1cc(c(cc1)O)O)OC1OC(C(C(C1O)O)O)CO,c12c(c(cc(c1)O)O)C(=O)C(C(O2)c1cc(c(c(c1)O)O)O)OC1OC(C(C(C1O)O)O)C","mass_only",465.102896,12.540696
2404,"NCGC00169251-02_C47H76O18_6-O-Hexopyranosyl-1-O-[19-hydroxy-28-oxo-3-(pentopyranosyloxy)olean-12-en-28-yl]hexopyranose","CC1(C)CCC2(CCC3(C)\C(=C/CC4C5(C)CCC(OC6OCC(O)C(O)C6O)C(C)(C)C5CCC34C)C2C1O)C(=O)OC7OC(COC8OC(CO)C(O)C(O)C8O)C(O)C(O)C7O","GNPS databases",973.4991,20.9581
2408,"6""-O-(Z-Cinnamoyl)-3-O-beta-D-Glucopyranosyloxy-4??5,7-trihydroxyflavone|kaempferol 3beta-D-(6''-O-cis-cinnamoylglucoside)","OC1C(COC(=O)C=C/c2ccccc2)OC(OC3=C(Oc4cc(O)cc(O)c4C3=O)c5ccc(O)cc5)C(O)C1O","in silico UNPD",577.13415,19.43175
2412,"Di_Catechin_Type_B_Coumarate_Gallate","c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(c(c1)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)OC(=O)/C=C/c1ccc(cc1)O)O)O)CC(C(O2)c1ccc(c(c1)O)O)O","in silico",875.18115,15.5492
2418,"Afzelechin_Epiafzelechin","c12c(c(cc(c1)O)O)CC(C(O2)c1ccc(cc1)O)O","mass_only",273.075888,13.64549
2424,"4'-methoxy-3',5,7-trihydroxy-8-(1''-(3''',4''',5'''-trihydroxyphenyl)ethyl)flavone","COc1ccc(cc1O)C2=CC(=O)c3c(O)cc(O)c([C@H](C)c4cc(O)c(O)c(O)c4)c3O2","in silico UNPD",451.086433,8.069867
2442,"glabcensin J","CC(=O)OC1CC23CC(CC(O)C2C4(C)CC(O)C(O)C(C)(C)C14)C(=C)C3=O","in silico UNPD",391.196433,10.293167
2450,"Di_Hydro_Quercetin_Gallate_Gallate","c12c(c(cc(c1)O)O)C(=O)C(C(O2)c1cc(c(cc1)O)O)OC(=O)c1cc(c(c(c1)OC(=O)c1cc(c(c(c1)O)O)O)O)O","mass_only",607.071807,12.250275
2454,"Kaempferol_Coumarate_Pentose,Quercetin_Pentose_Cinnamate","c12c(c(cc(c1)O)O)c(=O)c(c(o2)c1ccc(cc1)O)OC(=O)/C=C/c1ccc(cc1)OCC1OC(C(C1O)O)O,c12c(c(cc(c1)O)O)c(=O)c(c(o2)c1cc(c(cc1)O)O)OC1OC(C(C1O)O)COC(=O)/C=C/c1ccccc1","mass_only",563.1191,15.2593
2466,"CE_DiGCEGC","c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(c(c1)O)O)O)O)c1c2c(c(cc1O)O)C(C(C(O2)c1cc(c(c(c1)O)O)O)O)c1c2c(c(cc1O)O)CC(C(O2)c1ccc(c(c1)O)O)O","mass_only",897.185675,6.7145
2474,"Di_Gallocatechin_Type_B_Gallate","c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(c(c1)O)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)O)O)O)CC(C(O2)c1cc(c(c(c1)O)O)O)O","in silico",761.134633,9.240033
2476,"1,2-di-O-galloyl-beta-D-glucopyranose|1,2-di-O-galloyl-beta-D-glucose","OCC1OC(OC(=O)c2cc(O)c(O)c(O)c2)C(OC(=O)c3cc(O)c(O)c(O)c3)C(O)C1O","in silico UNPD",483.077041,5.389956
2478,"NCGC00380690-01_C22H22O11_beta-D-Glucopyranose, 6-O-[(2E)-1-oxo-3-phenyl-2-propen-1-yl]-, 1-(3,4,5-trihydroxybenzoate)","O[C@H]1[C@H](O)[C@@H](COC(=O)/C=C/C2=CC=CC=C2)O[C@@H](OC(=O)C3=CC(=C(O)C(=C3)O)O)[C@@H]1O","GNPS databases",461.1077,14.029675
2480,"Di_Catechin_Type_B_Hexose_Hexose,Gallocatechin_Catechin_Type_B_Hexose_Deoxyhexose,Di_Gallocatechin_Type_B_Deoxyhexose_Deoxyhexose,Afzelechin_Gallocatechin_Type_B_Hexose_Hexose","c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(c(c1)O)O)O)c1c2c(c(cc1O)OC1C(O)OC(C(C1O)O)COC1C(O)OC(C(C1O)O)CO)CC(C(O2)c1ccc(c(c1)O)O)O,c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(c(c1)O)O)O)O)c1c2c(c(cc1O)OC1C(O)OC(C(C1O)O)C)CC(C(O2)c1ccc(c(c1)OC1OC(C(C(C1O)O)O)CO)O)O,c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(c(c1)O)O)O)O)c1c2c(c(cc1O)OC1C(O)OC(C(C1O)OC1OC(C(C(C1O)O)O)C)C)CC(C(O2)c1cc(c(c(c1)O)O)O)O,c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(c(c1)O)O)O)O)c1c2c(c(cc1O)OC1C(O)OC(C(C1O)O)COC1C(O)OC(C(C1O)O)CO)CC(C(O2)c1ccc(cc1)O)O","mass_only",901.237023,7.294792
2481,"Quinic_Acid_Gallate","O[C@]1(C[C@@H](O)[C@@H](O)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)C1)C(=O)O","mass_only",343.065489,2.015944
2484,"Tetra-galloyl-chinasaeure|Tetragalloylchinasaeure","OC(=O)C1(CC(OC(=O)c2cc(O)c(O)c(O)c2)C(OC(=O)c3cc(O)c(O)c(O)c3)C(C1)OC(=O)c4cc(O)c(O)c(O)c4)OC(=O)c5cc(O)c(O)c(O)c5","in silico UNPD",799.0996,8.9337
2485,"3',7-Di-Me ether,1""-O-alpha-L-rhamnopyranoside-(2R,3S)-2-(3,4-Dihydroxyphenyl)-2,3-dihydro-7-hydroxy-3-hydroxymethyl-5-benzofuranpropanol","COc1cc(ccc1O)C2Oc3c(OC)cc(CCCO)cc3C2COC4OC(C)C(O)C(O)C4O","in silico UNPD",505.206602,12.261612
2486,"Di_Catechin_Type_B_Hexose_Gallate_Hexose,Di_Gallocatechin_Type_B_Deoxyhexose_Gallate_Deoxyhexose","c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(c(c1)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)O)OC1C(O)OC(C(C1O)O)COC1C(O)OC(C(C1O)O)CO)O)CC(C(O2)c1ccc(c(c1)O)O)O,c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(c(c1)O)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)O)OC1C(O)OC(C(C1O)OC1OC(C(C(C1O)O)O)C)C)O)CC(C(O2)c1cc(c(c(c1)O)O)O)O","mass_only",1053.2469,6.8926
2487,"Di_Gallocatechin_Type_B_Gallate_Cinnamate_Pentose","c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(c(c1)O)O)O)O)c1c2c(c(cc1O)OC(=O)/C=C/c1ccccc1)CC(C(O2)c1cc(c(c(c1)OC(=O)c1cc(c(c(c1)O)OCC1OC(C(C1O)O)O)O)O)O)O","mass_only",1023.22,8.2197
2493,"3-O-methylquercetin","O=C1C2=C(O)C=C(O)C=C2OC(C3=CC(O)=C(O)C=C3)=C1OC","GNPS databases",315.0493,12.9817
2504,"NCGC00384776-01![6-[5,7-dihydroxy-2-(4-hydroxyphenyl)-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl 3,4,5-trihydroxybenzoate","OC1C(COC(=O)C2=CC(O)=C(O)C(O)=C2)OC(OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C5=CC=C(O)C=C5)C(O)C1O","GNPS databases",599.103567,11.323467
2505,"Kaempferol_Deoxyhexose_Deoxyhexose","c12c(c(cc(c1)O)O)c(=O)c(c(o2)c1ccc(cc1)O)OC1OC(C(C(C1O)O)OC1OC(C(C(C1O)O)O)C)C","mass_only",577.1558,13.8244
2511,"Di_Gallocatechin_Type_B_Coumarate_Coumarate","c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(c(c1)O)O)O)O)c1c2c(c(cc1O)O)CC(C(O2)c1cc(c(c(c1)OC(=O)/C=C/c1ccc(cc1)OC(=O)/C=C/c1ccc(cc1)O)O)O)O","in silico",901.1948,17.2865
2512,"Di_Gallocatechin_Type_B_Coumarate_Coumarate","c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(c(c1)O)O)O)O)c1c2c(c(cc1O)O)CC(C(O2)c1cc(c(c(c1)OC(=O)/C=C/c1ccc(cc1)OC(=O)/C=C/c1ccc(cc1)O)O)O)O","in silico",901.1973,14.3001
2513,"Di_Afzelechin_Type_B_Coumarate_Coumarate_Hexose,Di_Catechin_Type_B_Cinnamate_Cinnamate_Hexose,Di_Catechin_Type_B_Coumarate_Cinnamate_Deoxyhexose","c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(cc1)O)O)c1c2c(c(cc1O)OC1C(O)OC(C(C1O)O)CO)CC(C(O2)c1ccc(cc1)O)OC(=O)/C=C/c1ccc(cc1)OC(=O)/C=C/c1ccc(cc1)O,c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(c(c1)O)O)O)c1c2c(c(cc1O)OC(=O)/C=C/c1ccccc1)CC(C(O2)c1ccc(c(c1)OC(=O)/C=C/c1ccccc1)OCC1OC(O)C(O)C(O)C1O)O,c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(c(c1)O)O)O)c1c2c(c(cc1O)OC(=O)/C=C/c1ccccc1)CC(C(O2)c1ccc(c(c1)OC(=O)/C=C/c1ccc(cc1)OC1OC(C(C(C1O)O)O)C)O)O","mass_only",999.2677,17.803
2533,"NCGC00169650-03!5,7-dihydroxy-2-(4-hydroxyphenyl)-8-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-6-(3,4,5-trihydroxyoxan-2-yl)chromen-4-one","OCC1OC(C(O)C(O)C1O)C2=C3OC(=CC(=O)C3=C(O)C(C4OCC(O)C(O)C4O)=C2O)C5=CC=C(O)C=C5","GNPS databases",563.140064,9.8768
2540,"Myricetin","c12c(c(cc(c1)O)O)c(=O)c(c(o2)c1cc(c(c(c1)O)O)O)O","mass_only",317.03935,12.1155
2542,"4',5,7-trihydroxyflavone O-[alpha-L-rhamnopyranosyl-(1->4)-6-O-acetyl-beta-D-glucopyranoside]|4',5,7-trihydroxyflavone-5-O-[alpha-L-rhamnopyranosyl-(1?4)-6-O-acetyl-beta-D-glucopyranoside]|apigenin-5-O-[alpha-L-rhamnopyranosyl-(1->4)-6-O-acetyl-beta-D-glucopyranoside]|apigenin-5-O-[alpha-L-rhamnopyranosyl-(1?4)-6-O-acetyl-beta-D-glucopyranoside]|camellianin A","CC1OC(OC2C(O)C(O)C(Oc3cc(O)cc4OC(=CC(=O)c34)c5ccc(O)cc5)OC2COC(=O)C)C(O)C(O)C1O","in silico UNPD",619.1668,14.5265
2548,"NCGC00385129-01!5,7-dihydroxy-2-(4-hydroxyphenyl)-6-[(2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-8-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]chromen-4-one","C[C@@H]1O[C@H]([C@H](O)[C@H](O)[C@H]1O)C2=C3OC(=CC(=O)C3=C(O)C([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)=C2O)C5=CC=C(O)C=C5","GNPS databases",577.155808,11.420469
2557,"Myricetin_Pentose","c12c(c(cc(c1)O)O)c(=O)c(c(o2)c1cc(c(c(c1)O)O)O)OC1OC(C(C1O)O)CO","mass_only",449.0753,12.7343
2572,"Afzelechin_Catechin_Type_B_Coumarate_Gallate","c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(cc1)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)O)O)O)CC(C(O2)c1ccc(cc1)OC(=O)/C=C/c1ccc(cc1)O)O","in silico",859.18525,18.09205
2579,"NCGC00380680-01!5-hydroxy-3-[(2S,3R,4R,5S)-3-hydroxy-5-(hydroxymethyl)-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxolan-2-yl]oxy-2-(4-hydroxyphenyl)-7-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one","C[C@@H]1O[C@@H](OC2=CC(O)=C3C(=O)C(O[C@@H]4O[C@@H](CO)[C@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@H]4O)=C(OC3=C2)C6=CC=C(O)C=C6)[C@H](O)[C@H](O)[C@H]1O","GNPS databases",725.192587,11.053925
2593,"<4,6:4,6>-2,3-trans-3,4-cis:2',3'-trans-3',4'-trans:2'',3''-trans-3'',4''-bi-<(-)-fisetinidol>-(+)-mollisacacidin|[4,6:4,6]-2,3-trans-3,4-cis:2',3'-trans-3',4'-trans:2'',3''-trans-3'',4''-bi-((-)-fisetinidol)-(+)-mollisacacidin","OC1C(O)c2cc(C3C(O)C(Oc4cc(O)c(cc34)C5C(O)C(Oc6cc(O)ccc56)c7ccc(O)c(O)c7)c8ccc(O)c(O)c8)c(O)cc2OC1c9ccc(O)c(O)c9","in silico UNPD",833.205067,13.3782
2594,"8-<2-(4-Hydroxy-phenyl)-3,5,7-trihydroxy-chromanyl-(4)>-4-<2-(4-hydroxy-phenyl)-3,4,5,7-tetrahydroxy-chromanyl-(8)>-3,5,7,4'-tetrahydroxy-flavan|8-[2-(4-Hydroxy-phenyl)-3,5,7-trihydroxy-chromanyl-(4)]-4-[2-(4-hydroxy-phenyl)-3,4,5,7-tetrahydroxy-chromanyl-(8)]-3,5,7,4'-tetrahydroxy-flavan","OC1C(O)c2c(O)cc(O)c(C3C(O)C(Oc4c3c(O)cc(O)c4C5C(O)C(Oc6cc(O)cc(O)c56)c7ccc(O)cc7)c8ccc(O)cc8)c2OC1c9ccc(O)cc9","in silico UNPD",833.208,10.2165
2598,"5,7,4'-Trihydroxy dihydroflavonol-3-O-?-L-arabinofuranoside","OCC1OC(OC2C(Oc3cc(O)cc(O)c3C2=O)c4ccc(O)cc4)C(O)C1O","in silico UNPD",419.097483,12.5811
2599,"2,4,6-trihydroxyacetophenone 2,4-di-O-beta;-D-glucopyranoside|2,4,6-trihydroxyacetophenone 2,4-di-O-Glc|2,4,6-Trihydroxyacetophenone-2,4-di-O-?-D-glucopyranoside|2,4-Bis-(beta-D-glucosyl)-phloracetophenon|6-hydroxy-2,4-di-O-(beta-D-glucopyranosyl) acetophenone","CC(=O)c1c(O)cc(OC2OC(CO)C(O)C(O)C2O)cc1OC3OC(CO)C(O)C(O)C3O","in silico UNPD",491.139565,7.346184
2602,"5-O-(6-galloyl)-beta-D-glucopyranosyl methyl gentisate|rubrumoside B","COC(=O)c1ccc(O[C@@H]2O[C@H](COC(=O)c3cc(O)c(O)c(O)c3)[C@@H](O)[C@H](O)[C@H]2O)cc1O","in silico UNPD",481.097904,6.818073
2604,"BiochaninA","c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(c(c1)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)O)OC1C(O)OC(C(C1O)OC1OC(C(C(C1O)O)O)C)C)O)CC(C(O2)c1ccc(c(c1)O)O)OC(=O)c1cc(c(c(c1)O)O)O","mass_only",283.060394,13.380806
2605,"Myricetin_Coumarate_Gallate_Hexose","c12c(c(cc(c1)O)OC1C(O)C(O)OC(C1O)CO)c(=O)c(c(o2)c1cc(c(c(c1)O)O)O)OC(=O)c1cc(c(c(c1)OC(=O)/C=C/c1ccc(cc1)O)O)O","mass_only",777.1307,18.0425
2608,"Gallocatechin(4alpha?8)2catechin","OC1Cc2c(O)cc(O)c(C3C(O)C(Oc4c3c(O)cc(O)c4C5C(O)C(Oc6cc(O)cc(O)c56)c7cc(O)c(O)c(O)c7)c8cc(O)c(O)c(O)c8)c2OC1c9ccc(O)c(O)c9","in silico UNPD",897.1873,5.3281
2611,"Afzelechin_Gallate_Gallate_Hexose,Catechin_Gallate_Gallate_Deoxyhexose","c12c(c(cc(c1)O)O)CC(C(O2)c1ccc(cc1)O)OC(=O)c1cc(c(c(c1)O)O)OC(=O)c1cc(c(c(c1)O)O)OC1C(C(C(C(O1)CO)O)O)O,c12c(c(cc(c1)O)O)CC(C(O2)c1ccc(c(c1)O)O)OC(=O)c1cc(c(c(c1)O)O)OC(=O)c1cc(c(c(c1)O)O)OC1C(C(C(C(O1)C)O)O)O","mass_only",739.1506,15.1635
2616,"NCGC00385241-01_C59H96O26_6-Deoxy-alpha-L-mannopyranosyl-(1->3)-beta-D-xylopyranosyl-(1->4)-6-deoxy-alpha-L-mannopyranosyl-(1->2)-6-deoxy-1-O-{(2beta,3beta,5xi,9xi,16alpha)-3-[(6-deoxy-alpha-L-mannopyranosyl)oxy]-2,16,23-trihydroxy-28-oxoolean-12-en-28-yl}-beta-D-galactopyranose","C[C@@H]1O[C@@H](O[C@H]2[C@H](O)CO[C@@H](O[C@H]3[C@H](C)O[C@@H](O[C@@H]4[C@@H](O)[C@@H](O)[C@@H](C)O[C@H]4OC(=O)[C@]56CCC(C)(C)C[C@H]5C/7=C/CC8[C@@]9(C)C[C@H](O)[C@H](O[C@@H]%10O[C@@H](C)[C@H](O)[C@@H](O)[C@H]%10O)[C@@](C)(CO)C9CC[C@@]8(C)[C@]7(C)C[C@H]6O)[C@H](O)[C@@H]3O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O","GNPS databases",1265.6208,20.6265
2619,"4'_methyl_Myricetin_Deoxyhexose_Cinnamate_Deoxyhexose","c12c(c(cc(c1)O)OC1C(C(O)OC(C1OC1OC(C(C(C1O)O)O)C)C)O)c(=O)c(c(o2)c1cc(c(c(c1)O)OC)O)OC(=O)/C=C/c1ccccc1","mass_only",753.204612,17.727863
2627,"Naringenin_Hexose,Eriodictyol_Deoxyhexose",",","mass_only",433.112357,9.116025
2630,"Di_Afzelechin_Type_B_Pentose_Pentose","c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(cc1)O)O)c1c2c(c(cc1O)O)CC(C(O2)c1ccc(cc1)O)OCC1OC(C(C1O)OCC1OC(C(C1O)O)O)O","mass_only",809.2283,10.0903
2632,"GALACTARATE","C(C(C(C(=O)O)O)O)(C(C(=O)O)O)O","GNPS databases",209.0318,2.9053
2635,"Di_Catechin_Type_B_Coumarate","c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(c(c1)O)O)O)c1c2c(c(cc1O)O)CC(C(O2)c1ccc(c(c1)OC(=O)/C=C/c1ccc(cc1)O)O)O","in silico",723.1725,16.1681
2637,"(-)-epicatechin (4beta-8)-(-)-epigallocatechin 3-O-gallate|(-)-epicatechin(4beta-8) (-)-epigallocatechin 3-O-gallate|(-)-epicatechin-(4beta-8)-(-)-epigallocatechin 3-O-gallate|(-)-epicatechin-(4beta-8)-(-)-epigallocatechin-3-O-gallate|(-)-epicatechin-(4beta-8)-3-O-galloyl-(-)-epigallocatechin|(-)-epicatechin-(4beta-8)-epigallocatechingallate|epicatechin-(4beta->8)-epigallocatechin 3-O-gallate","OC1C(Oc2cc(O)cc(O)c2C1c3c(O)cc(O)c4CC(OC(=O)c5cc(O)c(O)c(O)c5)C(Oc34)c6cc(O)c(O)c(O)c6)c7ccc(O)c(O)c7","in silico UNPD",745.13994,7.11526
2638,"Di_Gallocatechin_Type_B_Gallate_Cinnamate","c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(c(c1)O)O)O)O)c1c2c(c(cc1O)OC(=O)/C=C/c1ccccc1)CC(C(O2)c1cc(c(c(c1)OC(=O)c1cc(c(c(c1)O)O)O)O)O)O","in silico",891.17625,15.7329
2641,"4'_methyl_Myricetin_Hexose_Cinnamate,4'_methyl_Myricetin_Deoxyhexose_Coumarate","c12c(c(cc(c1)O)OC1C(C(O)OC(C1O)CO)O)c(=O)c(c(o2)c1cc(c(c(c1)O)OC)O)OC(=O)/C=C/c1ccccc1,c12c(c(cc(c1)O)O)c(=O)c(c(o2)c1cc(c(c(c1)O)OC)O)OC(=O)/C=C/c1ccc(cc1)OC1OC(C(C(C1O)O)O)C","mass_only",623.139033,18.9184
2646,"N/A","CC1CCC2(CCC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C6O)C(C)(C)C5CCC34C)C2C1(C)O)C(=O)OC7OC(CO)C(O)C(O)C7O","in silico UNPD",765.441611,18.555533
2652,"NCGC00347780-02_C38H61NO9_3-[(2-Acetamido-2-deoxyhexopyranosyl)oxy]-16-hydroxyolean-12-en-28-oic acid","CC(=O)NC1C(O)C(O)C(CO)OC1OC2CCC3(C)C(CCC4(C)C3C\C=C5\C6CC(C)(C)CCC6(C(O)CC45C)C(O)=O)C2(C)C","GNPS databases",674.4277,18.774
2670,"(-)-epigallocatechin (4beta-8)-(-)-epigallocatechin 3-O-gallate|(-)-epigallocatechin-(4beta-8)-(-)-epicatechin 3-O-gallate|epigallocatechin-(4beta -> 8)-3-O-galloylepicatechin|epigallocatechin-(4beta->8)-epicatechin 3-O-gallate|epigallocatechin-(4beta->8)-epicatechin-3-O-gallate|Epigallocatechin-(4???)-epicatechin-3-O-gallate ester","OC1C(Oc2cc(O)cc(O)c2C1c3c(O)cc(O)c4CC(OC(=O)c5cc(O)c(O)c(O)c5)C(Oc34)c6ccc(O)c(O)c6)c7cc(O)c(O)c(O)c7","in silico UNPD",745.1411,7.9809
2675,"4',6'-di-O-galloylsalicin","OCc1ccccc1OC2OC(COC(=O)c3cc(O)c(O)c(O)c3)C(OC(=O)c4cc(O)c(O)c(O)c4)C(O)C2O","in silico UNPD",589.1074,12.2551
