#Scan#	Adduct	CAS_Number	Charge	Compound_Name	Compound_Source	Data_Collector	ExactMass	INCHI	INCHI_AUX	Instrument	IonMode	Ion_Source	LibMZ	LibraryName	LibraryQualityString	Library_Class	MQScore	MZErrorPPM	MassDiff	Organism	PI	Precursor_MZ	Pubmed_ID	RT_Query	SharedPeaks	Smiles	SpecCharge	SpecMZ	SpectrumFile	SpectrumID	TIC_Query	UpdateWorkflowName	tags
217	M-H	n/a	1	NCGC00180756-02!5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4S,5S)-3,4,5-trihydroxyoxan-2-yl]oxychromen-4-one	isolated	lfnothias	418.09	InChI=1S/C20H18O10/c21-9-3-1-8(2-4-9)18-19(30-20-17(27)15(25)12(24)7-28-20)16(26)14-11(23)5-10(22)6-13(14)29-18/h1-6,12,15,17,20-25,27H,7H2/t12-,15-,17+,20-/m0/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	417.083	lib-00017.mgf	Gold	1	0.851847	3.58528	0.00149536	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	417.083	n/a	0	6	O[C@H]1CO[C@@H](OC2=C(OC3=C(C2=O)C(O)=CC(O)=C3)C4=CC=C(O)C=C4)[C@H](O)[C@H]1O	1	417.082	spectra/specs_ms.pklbin	CCMSLIB00000845814	854301	UPDATE-SINGLE-ANNOTATED-GOLD	 
221	M-H	N/A	-1	"<4,6:4,6>-2,3-trans-3,4-cis:2',3'-trans-3',4'-trans:2'',3''-trans-3'',4''-bi-<(-)-fisetinidol>-(+)-mollisacacidin|[4,6:4,6]-2,3-trans-3,4-cis:2',3'-trans-3',4'-trans:2'',3''-trans-3'',4''-bi-((-)-fisetinidol)-(+)-mollisacacidin"	Other	GCYounkin	834.216	N/A	N/A	qTof	Negative	LC-ESI	833.209	lib-00025.mgf	Bronze	3	0.376852	1.53832	0.00128174	null	TAKursar	833.209	N/A	0	8	C1([H])(C([H])(O[H])C([H])(c2c([H])c([H])c(O[H])c(O[H])c2[H])Oc(c([H])c(O[H])c(C3([H])C([H])(O[H])C([H])(c4c([H])c([H])c(O[H])c(O[H])c4[H])Oc(c([H])c(O[H])c([H])c5[H])c35)c6[H])c16)c7c(O[H])c([H])c(OC([H])(c8c([H])c([H])c(O[H])c(O[H])c8[H])C([H])(O[H])C9([H])O[H])c9c7[H]	1	833.207	spectra/specs_ms.pklbin	CCMSLIB00001665901	662575	UPDATE-SINGLE-ANNOTATED-BRONZE	 
222	M-H	N/A	-1	name_unknown	Other	GCYounkin	450.116	N/A	N/A	qTof	Negative	LC-ESI	449.109	lib-00025.mgf	Bronze	3	0.582946	2.10649	0.000946045	null	TAKursar	449.109	N/A	0	7	c1(c([H])c(O[H])c([H])c(O[H])c1C(=O)C([H])=C([H])/c2c([H])c([H])c(O[H])c(O[H])c2[H])OC3([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C3([H])O[H]	1	449.108	spectra/specs_ms.pklbin	CCMSLIB00001680756	547229	UPDATE-SINGLE-ANNOTATED-BRONZE	 
223	[M+H]	99882-10-7	1	ReSpect:PT209220 Kaempferol-3-O-alpha-L-arabinoside|Kaem-3-Ara|Kaempferol-3-O-alpha-L-arabinopyranoside|5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4S,5S)-3,4,5-trihydroxyoxan-2-yl]oxychromen-4-one	Isolated	ReSpect	0.0	1/C20H18O10/c21-9-3-1-8(2-4-9)18-19(30-20-17(27)15(25)12(24)7-28-20)16(26)14-11(23)5-10(22)6-13(14)29-18/h1-6,12,15,17,20-25,27H,7H2/t12-,15-,17+,20-/m0/s1	N/A	LC-Q-TOF/MS	Positive	ESI	417.082	lib-00007.mgf	Bronze	3	0.941388	0	0	RESPECT	Putative ReSpect Match	417.082	N/A	0	6	C1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC=C(C=C4)O)O)O)O	1	417.082	spectra/specs_ms.pklbin	CCMSLIB00000222460	1.14953e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
226	M+H	529555	1	Spectral Match to Naringenin-7-O-glucoside from NIST14	Isolated	Data deposited by dfloros	0.0	N/A	N/A	HCD	Positive	ESI	435.132	lib-00024.mgf	Bronze	3	0.582247	8.48622	0.00369263	GNPS-NIST14-MATCHES	Data from Pieter Dorrestein	435.132	N/A	0	6	N/A	1	435.128	spectra/specs_ms.pklbin	CCMSLIB00003136756	5.16458e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
227	[M+H]	480-10-4	1	ReSpect:PT204223 kaempferol-3-O-glucoside|Kaem-3-Glc|Astragalin|Astragaline|Kaempferol-3-beta-D-glucopyranoside|4H-1-Benzopyran-4-one, 3-(beta-D-glucopyranosyloxy)-5,7-dihydroxy-2-(4-hydroxyphenyl)-)|5,7-dihydroxy-2-(	Isolated	ReSpect	0.0	1/C21H20O11/c22-7-13-15(26)17(28)18(29)21(31-13)32-20-16(27)14-11(25)5-10(24)6-12(14)30-19(20)8-1-3-9(23)4-2-8/h1-6,13,15,17-18,21-26,28-29H,7H2/t13-,15-,17+,18-,21+/m1/s1	N/A	LC-Q-TOF/MS	Positive	ESI	447.093	lib-00007.mgf	Bronze	3	0.943235	1.56993	0.000701904	RESPECT	Putative ReSpect Match	447.093	N/A	0	8	C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O	1	447.092	spectra/specs_ms.pklbin	CCMSLIB00000222089	980489	UPDATE-SINGLE-ANNOTATED-BRONZE	 
228	M-H	N/A	-1	"aesculitannin_A|epicatechin-(4beta,8)-epicatechin-(4beta,8;2beta,7)-epicatechin|epicatechin-(4beta->b6)-epicatechin-(4beta->8,_2beta->O->7)-epicatechin"	Other	GCYounkin	864.19	N/A	N/A	qTof	Negative	LC-ESI	863.183	lib-00026.mgf	Bronze	3	0.43546	3.18192	0.00274658	PRIVATE-USER	TAKursar	863.183	N/A	0	7	C12(c3c([H])c([H])c(O[H])c(O[H])c3[H])C([H])(O[H])C([H])(c(c(O[H])c([H])c(O[H])c4C5([H])C([H])(O[H])C([H])(c6c([H])c([H])c(O[H])c(O[H])c6[H])Oc(c([H])c(O[H])c([H])c7O[H])c57)c4O1)c(c8c(C([H])([H])C([H])(O[H])C([H])(c9c([H])c([H])c(O[H])c(O[H])c9[H])O8)c(O[H])c%10[H])c%10O2	1	863.186	spectra/specs_ms.pklbin	CCMSLIB00001759922	24086.6	UPDATE-SINGLE-ANNOTATED-BRONZE	 
233	M-H	N/A	-1	Quinic_Acid_Gallate_Gallate	Other	GCYounkin	496.085	N/A	N/A	qTof	Negative	LC-ESI	495.078	lib-00027.mgf	Bronze	3	0.506535	2.71225	0.00134277	PRIVATE-USER	TAKursar	495.078	N/A	0	6	O[C@]1(C[C@@H](O)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)C1)C(=O)O	1	495.077	spectra/specs_ms.pklbin	CCMSLIB00001057223	3.94848e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
237	M-H	N/A	-1	Di_Gallocatechin_Type_B_Gallate	Other	GCYounkin	762.143	N/A	N/A	qTof	Negative	LC-ESI	761.136	lib-00027.mgf	Bronze	3	0.396244	1.36322	0.0010376	PRIVATE-USER	TAKursar	761.136	N/A	0	7	c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(c(c1)O)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)O)O)O)CC(C(O2)c1cc(c(c(c1)O)O)O)O	1	761.135	spectra/specs_ms.pklbin	CCMSLIB00001056873	510600	UPDATE-SINGLE-ANNOTATED-BRONZE	 
238	M-H	970-74-1	1	Epigallocatechin	Isolated	Denise Silva	306.074	InChI=1S/C15H14O7/c16-7-3-9(17)8-5-12(20)15(22-13(8)4-7)6-1-10(18)14(21)11(19)2-6/h1-4,12,15-21H,5H2/t12-,15-/m1/s1	N/A	qTof	Negative	DI-ESI	305.059	lib-00010.mgf	Bronze	3	0.860258	21.7083	0.00662231	GNPS-LIBRARY	Norberto Lopes	305.059	N/A	0	8	OC1=C(C[C@@H](O)[C@@H](C2=CC(O)=C(O)C(O)=C2)O3)C3=CC(O)=C1	1	305.066	spectra/specs_ms.pklbin	CCMSLIB00000081482	9953.14	UPDATE-SINGLE-ANNOTATED-BRONZE	 
24	M-H	n/a	1	NCGC00385142-01![(2S,3R,4R,5R,6S)-2-[5,7-dihydroxy-4-oxo-2-(3,4,5-trihydroxyphenyl)chromen-3-yl]oxy-4,5-dihydroxy-6-methyloxan-3-yl] 3,4,5-trihydroxybenzoate	isolated	lfnothias	616.106	InChI=1S/C28H24O16/c1-8-19(35)23(39)26(43-27(40)10-4-15(33)21(37)16(34)5-10)28(41-8)44-25-22(38)18-12(30)6-11(29)7-17(18)42-24(25)9-2-13(31)20(36)14(32)3-9/h2-8,19,23,26,28-37,39H,1H3/t8-,19-,23+,26+,28-/m0/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	615.099	lib-00017.mgf	Gold	1	0.873957	1.98456	0.0012207	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	615.099	n/a	0	8	C[C@@H]1O[C@@H](OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C4=CC(O)=C(O)C(O)=C4)[C@H](OC(=O)C5=CC(O)=C(O)C(O)=C5)[C@H](O)[C@H]1O	1	615.098	spectra/specs_ms.pklbin	CCMSLIB00000845232	9.90042e+06	UPDATE-SINGLE-ANNOTATED-GOLD	 
241	M-H	N/A	-1	(-)-epigallocatechin_3-O-caffeoate	Other	GCYounkin	468.106	N/A	N/A	qTof	Negative	LC-ESI	467.098	lib-00026.mgf	Bronze	3	0.711103	5.48809	0.00256348	PRIVATE-USER	TAKursar	467.098	N/A	0	6	C1([H])(Oc2c(c(O[H])c([H])c(O[H])c2[H])C([H])([H])C1([H])OC(=O)C([H])=C([H])c3c([H])c([H])c(O[H])c(O[H])c3[H])c4c([H])c(O[H])c(O[H])c(O[H])c4[H]	1	467.096	spectra/specs_ms.pklbin	CCMSLIB00002026552	142745	UPDATE-SINGLE-ANNOTATED-BRONZE	 
253	M-H	N/A	-1	"3'-O-beta-D-Glucopyranoside-(2R,3S)-3,3',4',5,7-Pentahydroxyflavan"	Other	GCYounkin	452.132	N/A	N/A	qTof	Negative	LC-ESI	451.125	lib-00025.mgf	Bronze	3	0.577932	1.96179	0.00088501	null	TAKursar	451.125	N/A	0	6	C1([H])(Oc2c(O[H])c([H])c([H])c(c2[H])C3([H])C([H])(O[H])C([H])([H])c(c(O[H])c([H])c(O[H])c4[H])c4O3)OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C1([H])O[H]	1	451.124	spectra/specs_ms.pklbin	CCMSLIB00001268928	9.62196e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
255	M-H	N/A	-1	Catechin_Hexose_Coumarate	Other	GCYounkin	598.169	N/A	N/A	qTof	Negative	LC-ESI	597.161	lib-00027.mgf	Bronze	3	0.48179	0.919879	0.000549316	PRIVATE-USER	TAKursar	597.161	N/A	0	7	c12c(c(cc(c1)O)O)CC(C(O2)c1ccc(c(c1)O)O)OC(=O)/C=C/c1ccc(cc1)OC1C(C(C(C(O1)CO)O)O)O	1	597.161	spectra/specs_ms.pklbin	CCMSLIB00001057110	7.08508e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
265	M-H	n/a	1	NCGC00380464-01!3-[(2S,3R,4S,5R,6S)-3,4-dihydroxy-6-methyl-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5-hydroxy-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one	isolated	lfnothias	772.206	InChI=1S/C33H40O21/c1-9-28(53-33-26(46)23(43)20(40)17(8-35)52-33)24(44)27(47)31(48-9)54-30-21(41)18-14(38)5-11(49-32-25(45)22(42)19(39)16(7-34)51-32)6-15(18)50-29(30)10-2-3-12(36)13(37)4-10/h2-6,9,16-17,19-20,22-28,31-40,42-47H,7-8H2,1H3/t9-,16?,17+,19?,20+,22?,23-,24-,25?,26+,27+,28-,31-,32?,33-/m0/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	771.199	lib-00017.mgf	Gold	1	0.586202	1.66201	0.00128174	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	771.199	n/a	0	8	C[C@@H]1O[C@@H](OC2=C(OC3=CC(OC4OC(CO)C(O)C(O)C4O)=CC(O)=C3C2=O)C5=CC(O)=C(O)C=C5)[C@H](O)[C@H](O)[C@H]1O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O	1	771.198	spectra/specs_ms.pklbin	CCMSLIB00000847436	203651	UPDATE-SINGLE-ANNOTATED-GOLD	 
266	M-H	N/A	-1	Catechin_Hexose_Coumarate	Other	GCYounkin	598.169	N/A	N/A	qTof	Negative	LC-ESI	597.161	lib-00027.mgf	Bronze	3	0.48034	1.43092	0.000854492	PRIVATE-USER	TAKursar	597.161	N/A	0	7	c12c(c(cc(c1)O)O)CC(C(O2)c1ccc(c(c1)O)O)OC(=O)/C=C/c1ccc(cc1)OC1C(C(C(C(O1)CO)O)O)O	1	597.161	spectra/specs_ms.pklbin	CCMSLIB00001057110	1.18274e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 
27	M-H	N/A	-1	"6.15-Dioxy-pentadecan-carbonsaeure-(1)|8,16-dihydroxy-hexadecanoic_acid|8,16-Dihydroxy-hexadecansaeure|8,16-dihydroxyhexadecanoic_acid|8,16-Dihydroxyhexadecansaeure|xi.omega-Dioxy-palmitinsaeure"	Other	GCYounkin	288.23	N/A	N/A	qTof	Negative	LC-ESI	287.223	lib-00026.mgf	Bronze	3	0.381301	2.33751	0.000671387	PRIVATE-USER	TAKursar	287.223	N/A	0	7	C([H])(O[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])O[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)O[H]	1	287.222	spectra/specs_ms.pklbin	CCMSLIB00001912926	59164.2	UPDATE-SINGLE-ANNOTATED-BRONZE	 
270	M-H	N/A	-1	8-Glucopyranosylprocyanidin_B1|Procyanidin_B1-8-C-?-D-glucopyranoside	Other	GCYounkin	740.195	N/A	N/A	qTof	Negative	LC-ESI	739.188	lib-00026.mgf	Bronze	3	0.348924	0.577994	0.000427246	PRIVATE-USER	TAKursar	739.188	N/A	0	9	c12c(OC([H])(c3c([H])c([H])c(O[H])c(O[H])c3[H])C([H])(O[H])C1([H])c4c(O[H])c([H])c(O[H])c(C([H])([H])C([H])(O[H])C([H])(c5c([H])c([H])c(O[H])c(O[H])c5[H])O6)c46)c(c(O[H])c([H])c2O[H])C7([H])C([H])(O[H])C([H])(O[H])C([H])(C([H])(C([H])([H])O[H])O7)O[H]	1	739.188	spectra/specs_ms.pklbin	CCMSLIB00001971301	3.56345e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
278	M-H	n/a	1	NCGC00385598-01!(2R,3R)-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,3-dihydrochromen-4-one	isolated	lfnothias	466.111	InChI=1S/C21H22O12/c22-6-13-15(27)17(29)18(30)21(32-13)33-20-16(28)14-11(26)4-8(23)5-12(14)31-19(20)7-1-2-9(24)10(25)3-7/h1-5,13,15,17-27,29-30H,6H2/t13-,15-,17+,18-,19-,20+,21+/m1/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	465.104	lib-00017.mgf	Gold	1	0.826714	4.5274	0.00210571	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	465.104	n/a	0	10	OC[C@H]1O[C@@H](O[C@@H]2[C@H](OC3=CC(O)=CC(O)=C3C2=O)C4=CC(O)=C(O)C=C4)[C@H](O)[C@@H](O)[C@@H]1O	1	465.102	spectra/specs_ms.pklbin	CCMSLIB00000846236	438038	UPDATE-SINGLE-ANNOTATED-GOLD	 
28	M-H	n/a	1	NCGC00164319-09![(2R,3R)-5,7-dihydroxy-2-(3,4,5-trihydroxyphenyl)-3,4-dihydro-2H-chromen-3-yl] 3,4,5-trihydroxybenzoate	isolated	lfnothias	458.085	InChI=1S/C22H18O11/c23-10-5-12(24)11-7-18(33-22(31)9-3-15(27)20(30)16(28)4-9)21(32-17(11)6-10)8-1-13(25)19(29)14(26)2-8/h1-6,18,21,23-30H,7H2/t18-,21-/m1/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	457.078	lib-00017.mgf	Gold	1	0.842555	2.87097	0.00131226	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	457.078	n/a	0	7	OC1=CC(O)=C2C[C@@H](OC(=O)C3=CC(O)=C(O)C(O)=C3)[C@H](OC2=C1)C4=CC(O)=C(O)C(O)=C4	1	457.077	spectra/specs_ms.pklbin	CCMSLIB00000846173	4.70929e+06	UPDATE-SINGLE-ANNOTATED-GOLD	 
285	M-H	n/a	1	NCGC00385380-02!3-[3,4-dihydroxy-6-(hydroxymethyl)-5-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one	isolated	lfnothias	626.148	InChI=1S/C27H30O17/c28-6-14-17(34)19(36)21(38)26(41-14)43-24-15(7-29)42-27(22(39)20(24)37)44-25-18(35)16-12(33)4-9(30)5-13(16)40-23(25)8-1-2-10(31)11(32)3-8/h1-5,14-15,17,19-22,24,26-34,36-39H,6-7H2	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	625.141	lib-00017.mgf	Gold	1	0.92555	1.75742	0.00109863	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	625.141	n/a	0	8	OCC1OC(OC2C(CO)OC(OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C5=CC(O)=C(O)C=C5)C(O)C2O)C(O)C(O)C1O	1	625.14	spectra/specs_ms.pklbin	CCMSLIB00000847258	273118	UPDATE-SINGLE-ANNOTATED-GOLD	 
29	[M+H]	117-39-5	1	ReSpect:PT204090 Quercetin|Quer|3,3',4',5,7-pentahydroxyflavone|Flavin meletin|Kvercetin|Meletin|Quercetol|Quercetine|Quertine|Quercitin|Sophoretin|Xanthaurine|3',4',5,7-Tetrahydroxyflavan-3-ol|2-(3,4-Dihydroxyphenyl)	Isolated	ReSpect	0.0	1/C15H10O7/c16-7-4-10(19)12-11(5-7)22-15(14(21)13(12)20)6-1-2-8(17)9(18)3-6/h1-5,16-19,21H	N/A	LC-Q-TOF/MS	Positive	ESI	301.035	lib-00007.mgf	Bronze	3	0.530915	3.95364	0.00119019	RESPECT	Putative ReSpect Match	301.035	N/A	0	6	C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O	1	301.034	spectra/specs_ms.pklbin	CCMSLIB00000222056	255381	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3	M-H	153-18-4	-1	Rutin	Commercial	Denise Silva	610.153	InChI=1S/C27H30O16/c1-8-17(32)20(35)22(37)26(40-8)39-7-15-18(33)21(36)23(38)27(42-15)43-25-19(34)16-13(31)5-10(28)6-14(16)41-24(25)9-2-3-11(29)12(30)4-9/h2-6,8,15,17-18,20-23,26-33,35-38H,7H2,1H3/t8-,15+,17-,18 ,20 ,21-,22 ,23 ,26 ,27-/m1/s1	 	qTof	Negative	DI-ESI	609.134	lib-00010.mgf	Bronze	3	0.945295	19.9398	0.012146	GNPS-LIBRARY	Norberto Lopes	609.134	 	0	9	O=C1C2=C(C=C(C=C2OC(C3=CC=C(C(O)=C3)O)=C1O[C@@H]4[C@@H](O)[C@H](O)[C@@H](O)[C@H](CO[C@H]5O[C@H](C)[C@@H](O)[C@H](O)[C@@H]5O)O4)O)O	1	609.146	spectra/specs_ms.pklbin	CCMSLIB00000077235	3.2525e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
323	M-H	N/A	-1	Catechin_Hexose_Coumarate	Other	GCYounkin	598.169	N/A	N/A	qTof	Negative	LC-ESI	597.161	lib-00027.mgf	Bronze	3	0.493165	1.32871	0.000793457	PRIVATE-USER	TAKursar	597.161	N/A	0	8	c12c(c(cc(c1)O)O)CC(C(O2)c1ccc(c(c1)O)O)OC(=O)/C=C/c1ccc(cc1)OC1C(C(C(C(O1)CO)O)O)O	1	597.161	spectra/specs_ms.pklbin	CCMSLIB00001057110	6.39314e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
329	M-H	N/A	-1	name_unknown	Other	GCYounkin	742.211	N/A	N/A	qTof	Negative	LC-ESI	741.204	lib-00026.mgf	Bronze	3	0.29442	7.41114	0.00549316	PRIVATE-USER	TAKursar	741.204	N/A	0	6	C1(=C([H])C(OC2([H])OC([H])(C([H])([H])OC(=O)C([H])=C([H])/c3c([H])c([H])c(O[H])c([H])c3[H])C([H])(O[H])C([H])(O[H])C2([H])O[H])=C(c4c([H])c([H])c(O[H])c([H])c4[H])O5)C5([H])C([H])=C(O[H])C([H])=C1OC6([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C6([H])O[H]	1	741.198	spectra/specs_ms.pklbin	CCMSLIB00001809880	53984.4	UPDATE-SINGLE-ANNOTATED-BRONZE	 
330	M-H	N/A	-1	Gallocatechin_Hexose_Coumarate	Other	GCYounkin	614.164	N/A	N/A	qTof	Negative	LC-ESI	613.156	lib-00027.mgf	Bronze	3	0.30128	0.895883	0.000549316	PRIVATE-USER	TAKursar	613.156	N/A	0	6	c12c(c(cc(c1)O)O)CC(C(O2)c1cc(c(c(c1)O)O)O)OC(=O)/C=C/c1ccc(cc1)OC1OC(C(C(C1O)O)O)CO	1	613.156	spectra/specs_ms.pklbin	CCMSLIB00001056983	1.90978e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
334	M-H	N/A	-1	Di_Catechin_Type_B_Coumarate_Coumarate	Other	GCYounkin	870.216	N/A	N/A	qTof	Negative	LC-ESI	869.209	lib-00027.mgf	Bronze	3	0.321405	20.9955	0.0182495	PRIVATE-USER	TAKursar	869.209	N/A	0	8	c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(c(c1)O)O)O)c1c2c(c(cc1O)O)CC(C(O2)c1ccc(c(c1)OC(=O)/C=C/c1ccc(cc1)OC(=O)/C=C/c1ccc(cc1)O)O)O	1	869.227	spectra/specs_ms.pklbin	CCMSLIB00001056756	960133	UPDATE-SINGLE-ANNOTATED-BRONZE	 
339	M-H	N/A	-1	name_unknown	Other	GCYounkin	898.159	N/A	N/A	qTof	Negative	LC-ESI	897.152	lib-00026.mgf	Bronze	3	0.301217	2.31309	0.0020752	PRIVATE-USER	TAKursar	897.152	N/A	0	9	c1(c(O[H])c([H])c(O[H])c(C([H])([H])C([H])(OC(=O)c2c([H])c(O[H])c(c(O[H])c2[H])O[H])C([H])(c3c([H])c(O[H])c(c(O[H])c3[H])O[H])O4)c14)C5([H])c6c(c([H])c(O[H])c([H])c6O[H])OC([H])(c7c([H])c([H])c(O[H])c(O[H])c7[H])C5([H])OC(=O)c8c([H])c([H])c(O[H])c(O[H])c8O[H]	1	897.15	spectra/specs_ms.pklbin	CCMSLIB00002032551	910307	UPDATE-SINGLE-ANNOTATED-BRONZE	 
340	M-H	21637252	1	Spectral Match to Isoquercitin from NIST14	Isolated	Data deposited by rsilva	0.0	N/A	N/A	Q-TOF	Negative	ESI	463.091	lib-00024.mgf	Bronze	3	0.376292	8.43517	0.00390625	GNPS-NIST14-MATCHES	Data from Sambles	463.091	N/A	0	6	N/A	1	463.087	spectra/specs_ms.pklbin	CCMSLIB00003134899	3.60091e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
344	M-H	N/A	-1	name_unknown	Other	GCYounkin	616.106	N/A	N/A	qTof	Negative	LC-ESI	615.099	lib-00026.mgf	Bronze	3	0.535097	0	0	PRIVATE-USER	TAKursar	615.099	N/A	0	6	C1(c2c([H])c([H])c(O[H])c(O[H])c2[H])=C(OC3([H])OC([H])(C([H])([H])O[H])C([H])(OC(=O)c4c([H])c(O[H])c(O[H])c(O[H])c4[H])C([H])(O[H])C3([H])O[H])C(=O)c(c(O[H])c([H])c(O[H])c5[H])c5O1	1	615.099	spectra/specs_ms.pklbin	CCMSLIB00002006126	3.14551e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
346	M+H	 	-1	Apigenin	Commercial	Denise	0.0	 	 	qTof	Negative	DI-ESI	269.045	lib-00010.mgf	Bronze	3	0.876265	0.453717	0.00012207	GNPS-LIBRARY	Norberto	269.045	 	0	7	 	1	269.045	spectra/specs_ms.pklbin	CCMSLIB00000077172	266119	UPDATE-SINGLE-ANNOTATED-BRONZE	 
347	M-H	N/A	-1	Gallocatechin_Catechin_Type_B_Gallate	Other	GCYounkin	746.148	N/A	N/A	qTof	Negative	LC-ESI	745.141	lib-00027.mgf	Bronze	3	0.266085	1.96586	0.00146484	PRIVATE-USER	TAKursar	745.141	N/A	0	9	c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(c(c1)O)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)O)O)O)CC(C(O2)c1ccc(c(c1)O)O)O	1	745.14	spectra/specs_ms.pklbin	CCMSLIB00001056787	465279	UPDATE-SINGLE-ANNOTATED-BRONZE	 
349	M-H	N/A	-1	8-<2-(3.4-Dihydroxy-phenyl)-3.5.7-trihydroxy-chromanyl-(4)>-3.4.5.7.3'.4'-hexahydroxy-flavan|8-[2-(3.4-Dihydroxy-phenyl)-3.5.7-trihydroxy-chromanyl-(4)]-3.4.5.7.3'.4'-hexahydroxy-flavan	Other	GCYounkin	594.137	N/A	N/A	qTof	Negative	LC-ESI	593.13	lib-00025.mgf	Bronze	3	0.412291	1.33775	0.000793457	null	TAKursar	593.13	N/A	0	6	C1([H])(C([H])(O[H])C([H])(c2c([H])c([H])c(O[H])c(O[H])c2[H])Oc(c([H])c(O[H])c([H])c3O[H])c13)c4c(O[H])c([H])c(O[H])c(C([H])(O[H])C([H])(O[H])C([H])(c5c([H])c([H])c(O[H])c(O[H])c5[H])O6)c46	1	593.129	spectra/specs_ms.pklbin	CCMSLIB00001635148	356348	UPDATE-SINGLE-ANNOTATED-BRONZE	 
352	M-H	N/A	-1	Afzelechin_Catechin_Type_B_Hexose	Other	GCYounkin	724.2	N/A	N/A	qTof	Negative	LC-ESI	723.193	lib-00027.mgf	Bronze	3	0.306075	0.25319	0.000183105	PRIVATE-USER	TAKursar	723.193	N/A	0	7	c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(cc1)O)O)O)c1c2c(c(cc1O)OC1C(O)OC(C(C1O)O)CO)CC(C(O2)c1ccc(cc1)O)O	1	723.193	spectra/specs_ms.pklbin	CCMSLIB00001056353	1.88282e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
