#Scan#	Adduct	CAS_Number	Charge	Compound_Name	Compound_Source	Data_Collector	ExactMass	INCHI	INCHI_AUX	Instrument	IonMode	Ion_Source	LibMZ	LibraryName	LibraryQualityString	Library_Class	MQScore	MZErrorPPM	MassDiff	Organism	PI	Precursor_MZ	Pubmed_ID	RT_Query	SharedPeaks	Smiles	SpecCharge	SpecMZ	SpectrumFile	SpectrumID	TIC_Query	UpdateWorkflowName	tags	internalFilename
220	M-H	N/A	-1	UNPD10574	Other	GCYounkin	730.153	N/A	N/A	qTof	Negative	LC-ESI	729.146	lib-00027.mgf	Bronze	3	0.459131	1.25562	0.000915527	PRIVATE-USER	TAKursar	729.146	N/A	0	8	OC1Cc2c(O)cc(O)c(C3C(OC(=O)c4cc(O)c(O)c(O)c4)C(Oc5cc(O)cc(O)c35)c6ccc(O)c(O)c6)c2OC1c7ccc(O)c(O)c7	1	729.145	specs_ms.pklbin	CCMSLIB00004490613	831997	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
684	M-H	N/A	-1	UNPD198139	Other	GCYounkin	485.096	N/A	N/A	qTof	Negative	LC-ESI	484.089	lib-00027.mgf	Bronze	3	0.458473	1.89124	0.000915527	PRIVATE-USER	TAKursar	484.089	N/A	0	7	N[C@@H](Cc1ccc(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)cc1)C(=O)O	1	484.088	specs_ms.pklbin	CCMSLIB00004525267	317311	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2453	M-H	N/A	-1	Di_Gallocatechin_Type_B	Other	GCYounkin	610.132	N/A	N/A	qTof	Negative	LC-ESI	609.125	lib-00025.mgf	Bronze	3	0.457615	2.00403	0.0012207	PRIVATE-USER	TAKursar	609.125	N/A	0	7	c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(c(c1)O)O)O)O)c1c2c(c(cc1O)O)CC(C(O2)c1cc(c(c(c1)O)O)O)O	1	609.124	specs_ms.pklbin	CCMSLIB00001056858	521479	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2306	M-H	N/A	-1	Di_Gallocatechin_Type_B	Other	GCYounkin	610.132	N/A	N/A	qTof	Negative	LC-ESI	609.125	lib-00025.mgf	Bronze	3	0.456626	2.20443	0.00134277	PRIVATE-USER	TAKursar	609.125	N/A	0	7	c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(c(c1)O)O)O)O)c1c2c(c(cc1O)O)CC(C(O2)c1cc(c(c(c1)O)O)O)O	1	609.124	specs_ms.pklbin	CCMSLIB00001056858	2.221e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
274	M-H	N/A	-1	UNPD82919	Other	GCYounkin	506.106	N/A	N/A	qTof	Negative	LC-ESI	505.099	lib-00027.mgf	Bronze	3	0.4565	1.93341	0.000976562	PRIVATE-USER	TAKursar	505.099	N/A	0	8	OC1CC(O)(CC(OC(=O)C=Cc2ccc(O)c(O)c2)C1OC(=O)c3cc(O)c(O)c(O)c3)C(=O)O	1	505.098	specs_ms.pklbin	CCMSLIB00004629018	134109	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
389	M-H	N/A	-1	UNPD18813	Other	GCYounkin	746.148	N/A	N/A	qTof	Negative	LC-ESI	745.141	lib-00027.mgf	Bronze	3	0.454409	0.163822	0.00012207	PRIVATE-USER	TAKursar	745.141	N/A	0	13	OC1C(Oc2cc(O)cc(O)c2C1c3c(O)cc(O)c4CC(OC(=O)c5cc(O)c(O)c(O)c5)C(Oc34)c6ccc(O)c(O)c6)c7cc(O)c(O)c(O)c7	1	745.141	specs_ms.pklbin	CCMSLIB00004513782	123786	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
817	M-H	N/A	-1	UNPD205266	Other	GCYounkin	408.106	N/A	N/A	qTof	Negative	LC-ESI	407.098	lib-00027.mgf	Bronze	3	0.453886	3.22344	0.00131226	PRIVATE-USER	TAKursar	407.098	N/A	0	6	OC[C@H]1O[C@@H](Oc2cc(O)c(C(=O)c3cccc(O)c3)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O	1	407.097	specs_ms.pklbin	CCMSLIB00004529341	322139	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
1615	M-H	N/A	-1	UNPD30705	Other	GCYounkin	602.091	N/A	N/A	qTof	Negative	LC-ESI	601.083	lib-00027.mgf	Bronze	3	0.453719	1.42159	0.000854492	PRIVATE-USER	TAKursar	601.083	N/A	0	6	OC1COC(OC2=C(Oc3cc(O)cc(O)c3C2=O)c4cc(O)c(O)c(O)c4)C(OC(=O)c5cc(O)c(O)c(O)c5)C1O	1	601.083	specs_ms.pklbin	CCMSLIB00004566627	947978	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
830	M-H	N/A	-1	Di_Gallocatechin_Type_B	Other	GCYounkin	610.132	N/A	N/A	qTof	Negative	LC-ESI	609.125	lib-00025.mgf	Bronze	3	0.452845	1.70342	0.0010376	PRIVATE-USER	TAKursar	609.125	N/A	0	7	c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(c(c1)O)O)O)O)c1c2c(c(cc1O)O)CC(C(O2)c1cc(c(c(c1)O)O)O)O	1	609.124	specs_ms.pklbin	CCMSLIB00001056858	548058	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2012	M-H	N/A	-1	UNPD135936	Other	GCYounkin	618.122	N/A	N/A	qTof	Negative	LC-ESI	617.115	lib-00027.mgf	Bronze	3	0.45227	1.18685	0.000732422	PRIVATE-USER	TAKursar	617.115	N/A	0	9	OC1C(O)C(COC(=O)c2cc(O)c(O)c(O)c2)OC(OC3C(Oc4cc(O)cc(O)c4C3=O)c5ccc(O)c(O)c5)C1O	1	617.114	specs_ms.pklbin	CCMSLIB00004669138	271105	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2485	M-H	N/A	-1	UNPD48898	Other	GCYounkin	630.122	N/A	N/A	qTof	Negative	LC-ESI	629.115	lib-00027.mgf	Bronze	3	0.451523	0.38807	0.000244141	PRIVATE-USER	TAKursar	629.115	N/A	0	7	COc1cc(O)c2C(=O)C(=C(Oc2c1)c3cc(O)c(O)c(O)c3)OC4OC(C)C(O)C(OC(=O)c5cc(O)c(O)c(O)c5)C4O	1	629.115	specs_ms.pklbin	CCMSLIB00004588358	19630.3	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2352	[M-H]-	N/A	1	MoNA:1025634 4,5,7-Trihydroxy Iso-Flavone	isolated	MoNA	0.0	InChI=1S/C15H10O5/c16-9-3-1-8(2-4-9)11-7-20-13-6-10(17)5-12(18)14(13)15(11)19/h1-7,16-18H	N/A	LC-ESI-QFT	 	LC-ESI-QFT	269.046	lib-00023.mgf	Bronze	3	0.451374	3.51629	0.000946045	MONA	MoNA	269.046	N/A	0	6	N/A	1	269.045	specs_ms.pklbin	CCMSLIB00000570264	14603.9	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
260	M-H	N/A	-1	UNPD10574	Other	GCYounkin	730.153	N/A	N/A	qTof	Negative	LC-ESI	729.146	lib-00027.mgf	Bronze	3	0.451217	0.837077	0.000610352	PRIVATE-USER	TAKursar	729.146	N/A	0	8	OC1Cc2c(O)cc(O)c(C3C(OC(=O)c4cc(O)c(O)c(O)c4)C(Oc5cc(O)cc(O)c35)c6ccc(O)c(O)c6)c2OC1c7ccc(O)c(O)c7	1	729.146	specs_ms.pklbin	CCMSLIB00004490613	1.19925e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2438	M-H	N/A	-1	UNPD2057	Other	GCYounkin	494.127	N/A	N/A	qTof	Negative	LC-ESI	493.12	lib-00027.mgf	Bronze	3	0.45082	3.03245	0.00149536	PRIVATE-USER	TAKursar	493.12	N/A	0	6	OCC1OC(OC2C(O)C(O)C(OC(=O)c3cc(O)c(O)c(O)c3)OC2CO)C(O)C(O)C1O	1	493.118	specs_ms.pklbin	CCMSLIB00004529592	5763.94	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2963	M-H	N/A	-1	UNPD198139	Other	GCYounkin	485.096	N/A	N/A	qTof	Negative	LC-ESI	484.089	lib-00027.mgf	Bronze	3	0.450782	4.09769	0.00198364	PRIVATE-USER	TAKursar	484.089	N/A	0	6	N[C@@H](Cc1ccc(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)cc1)C(=O)O	1	484.087	specs_ms.pklbin	CCMSLIB00004525267	6.04567e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2493	M-H	N/A	-1	UNPD85800	Other	GCYounkin	794.445	N/A	N/A	qTof	Negative	LC-ESI	793.438	lib-00027.mgf	Bronze	3	0.450477	1.61542	0.00128174	PRIVATE-USER	TAKursar	793.438	N/A	0	9	CC1(C)CCC2(CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC34C)C2C1)C(=O)OC7OC(CO)C(O)C(O)C7O	1	793.437	specs_ms.pklbin	CCMSLIB00004632533	11160.7	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2056	M-H	N/A	-1	UNPD203609	Other	GCYounkin	576.127	N/A	N/A	qTof	Negative	LC-ESI	575.12	lib-00027.mgf	Bronze	3	0.449607	2.4409	0.00140381	PRIVATE-USER	TAKursar	575.12	N/A	0	8	O[C@H]1Cc2cc(O)cc([C@@H]3[C@@H]4O[C@@]4(Oc5cc(O)cc(O)c35)c6ccc(O)c(O)c6)c2O[C@@H]1c7cc(O)c(O)c(O)c7	1	575.118	specs_ms.pklbin	CCMSLIB00004528470	2.22592e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
1265	M-H	N/A	-1	Coumaryl_EchinocysticAcid_Pyranoside_Ribopyranoside_Ribopyranoside	Other	GCYounkin	1044.53	N/A	N/A	qTof	Negative	LC-ESI	1043.52	lib-00026.mgf	Bronze	3	0.449019	18.3657	0.019165	PRIVATE-USER	TAKursar	1043.52	N/A	0	11	OCC1OC(OC(=O)C23CCC(CC3C3=CCC4C(C3(CC2O)C)(C)CCC2C4(C)CCC(C2(C)C)OC(=O)C=Cc2ccc(cc2)OC2OCC(C(C2O)O)O)(C)C)C(C(C1O)O)OC1OCC(C(C1O)O)O	1	1043.54	specs_ms.pklbin	CCMSLIB00003767404	247904	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2233	M-H	N/A	-1	UNPD112845	Other	GCYounkin	796.461	N/A	N/A	qTof	Negative	LC-ESI	795.454	lib-00027.mgf	Bronze	3	0.448764	0.15346	0.00012207	PRIVATE-USER	TAKursar	795.454	N/A	0	10	CC1(C)CC(O)C2(CCC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6O)C(C)(C)C5CCC34C)C2C1)C(=O)O	1	795.453	specs_ms.pklbin	CCMSLIB00004568192	18281.1	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
284	M-H	N/A	-1	UNPD42908	Other	GCYounkin	730.153	N/A	N/A	qTof	Negative	LC-ESI	729.146	lib-00027.mgf	Bronze	3	0.447994	2.59494	0.00189209	PRIVATE-USER	TAKursar	729.146	N/A	0	11	OC1C(Oc2cc(O)cc(O)c2C1c3c(O)cc4OC(C(Cc4c3O)OC(=O)c5cc(O)c(O)c(O)c5)c6ccc(O)c(O)c6)c7ccc(O)c(O)c7	1	729.144	specs_ms.pklbin	CCMSLIB00004581239	650478	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
727	M-H	N/A	-1	Afzelechin_Catechin_Type_B_Coumarate	Other	GCYounkin	708.184	N/A	N/A	qTof	Negative	LC-ESI	707.177	lib-00025.mgf	Bronze	3	0.4477	0.431541	0.000305176	PRIVATE-USER	TAKursar	707.177	N/A	0	6	c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(cc1)O)O)O)c1c2c(c(cc1O)O)CC(C(O2)c1ccc(cc1)OC(=O)/C=C/c1ccc(cc1)O)O	1	707.177	specs_ms.pklbin	CCMSLIB00001056360	301539	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
3042	M-H	N/A	-1	UNPD100901	Other	GCYounkin	866.206	N/A	N/A	qTof	Negative	LC-ESI	865.199	lib-00027.mgf	Bronze	3	0.445507	1.83416	0.00158691	PRIVATE-USER	TAKursar	865.199	N/A	0	11	OC1Cc2c(O)c(O)cc(C3C(O)C(Oc4cc(O)c(C5C(O)C(Oc6cc(O)cc(O)c56)c7ccc(O)c(O)c7)c(O)c34)c8ccc(O)c(O)c8)c2OC1c9ccc(O)c(O)c9	1	865.197	specs_ms.pklbin	CCMSLIB00004649946	7.57861e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2322	M-H	N/A	-1	Di_Gallocatechin_Type_B	Other	GCYounkin	610.132	N/A	N/A	qTof	Negative	LC-ESI	609.125	lib-00025.mgf	Bronze	3	0.444248	1.90383	0.00115967	PRIVATE-USER	TAKursar	609.125	N/A	0	7	c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(c(c1)O)O)O)O)c1c2c(c(cc1O)O)CC(C(O2)c1cc(c(c(c1)O)O)O)O	1	609.124	specs_ms.pklbin	CCMSLIB00001056858	1.9572e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
979	M-H	N/A	-1	UNPD100901	Other	GCYounkin	866.206	N/A	N/A	qTof	Negative	LC-ESI	865.199	lib-00027.mgf	Bronze	3	0.443936	2.0458	0.00177002	PRIVATE-USER	TAKursar	865.199	N/A	0	11	OC1Cc2c(O)c(O)cc(C3C(O)C(Oc4cc(O)c(C5C(O)C(Oc6cc(O)cc(O)c56)c7ccc(O)c(O)c7)c(O)c34)c8ccc(O)c(O)c8)c2OC1c9ccc(O)c(O)c9	1	865.197	specs_ms.pklbin	CCMSLIB00004649946	3.70565e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2032	[M+H]	17912-87-7	1	ReSpect:PT209290 Myricetin-3-Rhamnoside|Myrc-3-Rha|Myricitrin|Myricitrine|Myricetrin|Myricitroside|myricetin-3-O-rhamnoside|Myricetol 3-rhamnoside|Myricetin 3-O-alpha-L-rhamnopyranoside|3-((6-Deoxy-alpha-L-mannopyrano	Isolated	ReSpect	0.0	1/C21H20O12/c1-6-14(26)17(29)18(30)21(31-6)33-20-16(28)13-9(23)4-8(22)5-12(13)32-19(20)7-2-10(24)15(27)11(25)3-7/h2-6,14,17-18,21-27,29-30H,1H3/t6-,14-,17+,18+,21-/m0/s1	N/A	LC-Q-TOF/MS	Positive	ESI	463.088	lib-00007.mgf	Bronze	3	0.443791	2.83371	0.00131226	RESPECT	Putative ReSpect Match	463.088	N/A	0	6	CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C(=C4)O)O)O)O)O)O	1	463.087	specs_ms.pklbin	CCMSLIB00000222473	310148	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
3081	M-H	N/A	-1	EchinocysticAcid_MethoxyFerulicAcid_Pyranoside_Pyranoside	Other	GCYounkin	986.524	N/A	N/A	qTof	Negative	LC-ESI	985.517	lib-00026.mgf	Bronze	3	0.443659	4.89264	0.00482178	PRIVATE-USER	TAKursar	985.517	N/A	0	10	OCC1OC(OC(=O)C23CCC(CC3C3=CCC4C(C3(CC2O)C)(C)CCC2C4(C)CCC(C2(C)C)OC(=O)C=Cc2ccc(c(c2)OC)OC)(C)C)C(C(C1O)O)OC1OC(CO)C(C(C1O)O)O	1	985.512	specs_ms.pklbin	CCMSLIB00003764291	43787.9	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2709	M-H	N/A	-1	UNPD70388	Other	GCYounkin	678.383	N/A	N/A	qTof	Negative	LC-ESI	677.375	lib-00027.mgf	Bronze	3	0.443441	3.3339	0.0022583	PRIVATE-USER	TAKursar	677.375	N/A	0	7	CCCCCC=C/CC=C/CCCCCCCC(=O)OCC(O)COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O	1	677.373	specs_ms.pklbin	CCMSLIB00004614019	15532	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
1456	M-H	N/A	-1	Di_Catechin_Type_B_Coumarate	Other	GCYounkin	724.179	N/A	N/A	qTof	Negative	LC-ESI	723.172	lib-00025.mgf	Bronze	3	0.443327	0.759593	0.000549316	PRIVATE-USER	TAKursar	723.172	N/A	0	7	c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(c(c1)O)O)O)c1c2c(c(cc1O)O)CC(C(O2)c1ccc(c(c1)OC(=O)/C=C/c1ccc(cc1)O)O)O	1	723.172	specs_ms.pklbin	CCMSLIB00001056702	702725	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
994	M-H	N/A	-1	UNPD203609	Other	GCYounkin	576.127	N/A	N/A	qTof	Negative	LC-ESI	575.12	lib-00027.mgf	Bronze	3	0.44313	0.212252	0.00012207	PRIVATE-USER	TAKursar	575.12	N/A	0	8	O[C@H]1Cc2cc(O)cc([C@@H]3[C@@H]4O[C@@]4(Oc5cc(O)cc(O)c35)c6ccc(O)c(O)c6)c2O[C@@H]1c7cc(O)c(O)c(O)c7	1	575.119	specs_ms.pklbin	CCMSLIB00004528470	18827	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2439	M-H	N/A	-1	UNPD116947	Other	GCYounkin	762.164	N/A	N/A	qTof	Negative	LC-ESI	761.157	lib-00027.mgf	Bronze	3	0.442265	0.0801873	6.10352e-05	PRIVATE-USER	TAKursar	761.157	N/A	0	8	CC1OC(OCC2OC(OC3=C(Oc4cc(O)cc(O)c4C3=O)c5ccc(O)c(O)c5)C(O)C(O)C2O)C(OC(=O)c6cc(O)c(O)c(O)c6)C(O)C1O	1	761.157	specs_ms.pklbin	CCMSLIB00004617592	7043.35	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
1914	M-H	N/A	-1	UNPD31704	Other	GCYounkin	274.084	N/A	N/A	qTof	Negative	LC-ESI	273.077	lib-00027.mgf	Bronze	3	0.442252	1.67632	0.000457764	PRIVATE-USER	TAKursar	273.077	N/A	0	6	Cc1cc(O)cc(Oc2cc(C)c(C(=O)O)c(O)c2)c1	1	273.076	specs_ms.pklbin	CCMSLIB00004567858	11335.4	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2254	M-H	N/A	-1	UNPD227223	Other	GCYounkin	626.127	N/A	N/A	qTof	Negative	LC-ESI	625.12	lib-00027.mgf	Bronze	3	0.441743	0.7811	0.000488281	PRIVATE-USER	TAKursar	625.12	N/A	0	7	O[C@H]1[C@H](O)[C@@H](COC(=O)C=Cc2ccc(O)c(O)c2)O[C@@H](Oc3cc(O)c4C(=O)C(=C(Oc4c3)c5ccc(O)c(O)c5)O)[C@@H]1O	1	625.119	specs_ms.pklbin	CCMSLIB00004553166	214281	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
1576	M-H	N/A	-1	UNPD49738	Other	GCYounkin	290.043	N/A	N/A	qTof	Negative	LC-ESI	289.035	lib-00027.mgf	Bronze	3	0.4397	2.85077	0.000823975	PRIVATE-USER	TAKursar	289.035	N/A	0	6	Cc1c(O)c(O)c(O)c2Oc3cc(O)cc(O)c3C(=O)c12	1	289.035	specs_ms.pklbin	CCMSLIB00004589422	25173.1	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
967	M-H	N/A	-1	Di_Hydro_Quercetin_Gallate_Gallate	Other	GCYounkin	608.08	N/A	N/A	qTof	Negative	LC-ESI	607.073	lib-00025.mgf	Bronze	3	0.437439	2.41296	0.00146484	PRIVATE-USER	TAKursar	607.073	N/A	0	6	c12c(c(cc(c1)O)O)C(=O)C(C(O2)c1cc(c(cc1)O)O)OC(=O)c1cc(c(c(c1)OC(=O)c1cc(c(c(c1)O)O)O)O)O	1	607.071	specs_ms.pklbin	CCMSLIB00001057643	225807	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2159	M-H	N/A	-1	UNPD100901	Other	GCYounkin	866.206	N/A	N/A	qTof	Negative	LC-ESI	865.199	lib-00027.mgf	Bronze	3	0.437438	3.03342	0.00262451	PRIVATE-USER	TAKursar	865.199	N/A	0	11	OC1Cc2c(O)c(O)cc(C3C(O)C(Oc4cc(O)c(C5C(O)C(Oc6cc(O)cc(O)c56)c7ccc(O)c(O)c7)c(O)c34)c8ccc(O)c(O)c8)c2OC1c9ccc(O)c(O)c9	1	865.196	specs_ms.pklbin	CCMSLIB00004649946	9.01783e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
1212	M-H	N/A	-1	UNPD65552	Other	GCYounkin	332.074	N/A	N/A	qTof	Negative	LC-ESI	331.067	lib-00027.mgf	Bronze	3	0.436449	4.0559	0.00134277	PRIVATE-USER	TAKursar	331.067	N/A	0	7	OCC1OC(Oc2cc(cc(O)c2O)C(=O)O)C(O)C(O)C1O	1	331.066	specs_ms.pklbin	CCMSLIB00004608323	32841.6	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
1807	M-H	N/A	-1	UNPD203609	Other	GCYounkin	576.127	N/A	N/A	qTof	Negative	LC-ESI	575.12	lib-00027.mgf	Bronze	3	0.436371	0.424504	0.000244141	PRIVATE-USER	TAKursar	575.12	N/A	0	8	O[C@H]1Cc2cc(O)cc([C@@H]3[C@@H]4O[C@@]4(Oc5cc(O)cc(O)c35)c6ccc(O)c(O)c6)c2O[C@@H]1c7cc(O)c(O)c(O)c7	1	575.119	specs_ms.pklbin	CCMSLIB00004528470	163681	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2514	M-H	N/A	-1	UNPD100901	Other	GCYounkin	866.206	N/A	N/A	qTof	Negative	LC-ESI	865.199	lib-00027.mgf	Bronze	3	0.436298	1.34035	0.00115967	PRIVATE-USER	TAKursar	865.199	N/A	0	11	OC1Cc2c(O)c(O)cc(C3C(O)C(Oc4cc(O)c(C5C(O)C(Oc6cc(O)cc(O)c56)c7ccc(O)c(O)c7)c(O)c34)c8ccc(O)c(O)c8)c2OC1c9ccc(O)c(O)c9	1	865.197	specs_ms.pklbin	CCMSLIB00004649946	2.13863e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2213	M-H	n/a	1	NCGC00179918-02!5-hydroxy-2-(4-hydroxyphenyl)-7-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy-3-(3,4,5-trihydroxyoxan-2-yl)oxychromen-4-one	isolated	lfnothias	564.148	InChI=1S/C26H28O14/c1-9-17(30)20(33)22(35)26(37-9)38-12-6-13(28)16-15(7-12)39-23(10-2-4-11(27)5-3-10)24(19(16)32)40-25-21(34)18(31)14(29)8-36-25/h2-7,9,14,17-18,20-22,25-31,33-35H,8H2,1H3	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	563.141	lib-00017.mgf	Gold	1	0.435422	2.6012	0.00146484	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	563.141	n/a	0	6	CC1OC(OC2=CC3=C(C(=O)C(OC4OCC(O)C(O)C4O)=C(O3)C5=CC=C(O)C=C5)C(O)=C2)C(O)C(O)C1O	1	563.14	specs_ms.pklbin	CCMSLIB00000846148	17189.9	UPDATE-SINGLE-ANNOTATED-GOLD	 	specs_ms.pklbin
2650	M-H	N/A	-1	Afzelechin_Gallate_Gallate	Other	GCYounkin	578.106	N/A	N/A	qTof	Negative	LC-ESI	577.099	lib-00025.mgf	Bronze	3	0.434584	2.00948	0.00115967	PRIVATE-USER	TAKursar	577.099	N/A	0	8	c12c(c(cc(c1)O)O)CC(C(O2)c1ccc(cc1)O)OC(=O)c1cc(c(c(c1)O)O)OC(=O)c1cc(c(c(c1)O)O)O	1	577.098	specs_ms.pklbin	CCMSLIB00001057076	35977.5	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
127	M-H	N/A	-1	UNPD100901	Other	GCYounkin	866.206	N/A	N/A	qTof	Negative	LC-ESI	865.199	lib-00027.mgf	Bronze	3	0.434494	2.61015	0.0022583	PRIVATE-USER	TAKursar	865.199	N/A	0	11	OC1Cc2c(O)c(O)cc(C3C(O)C(Oc4cc(O)c(C5C(O)C(Oc6cc(O)cc(O)c56)c7ccc(O)c(O)c7)c(O)c34)c8ccc(O)c(O)c8)c2OC1c9ccc(O)c(O)c9	1	865.196	specs_ms.pklbin	CCMSLIB00004649946	3.30249e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
1940	M-H	N/A	-1	UNPD116922	Other	GCYounkin	568.122	N/A	N/A	qTof	Negative	LC-ESI	567.114	lib-00027.mgf	Bronze	3	0.43335	3.76684	0.00213623	PRIVATE-USER	TAKursar	567.114	N/A	0	7	OC1C(COC(=O)c2ccccc2)OC(OC3=C(Oc4cc(O)cc(O)c4C3=O)c5ccc(O)c(O)c5)C(O)C1O	1	567.112	specs_ms.pklbin	CCMSLIB00004617566	33650.6	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
39	M-H	N/A	-1	Catechin_Gallate_Gallate_Gallate	Other	GCYounkin	746.112	N/A	N/A	qTof	Negative	LC-ESI	745.105	lib-00025.mgf	Bronze	3	0.433105	1.14681	0.000854492	PRIVATE-USER	TAKursar	745.105	N/A	0	8	c12c(c(cc(c1)O)O)CC(C(O2)c1ccc(c(c1)O)O)OC(=O)c1cc(c(c(c1)O)O)OC(=O)c1cc(c(c(c1)O)O)OC(=O)c1cc(c(c(c1)O)O)O	1	745.104	specs_ms.pklbin	CCMSLIB00001055699	3.42788e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
3017	M-H	N/A	-1	UNPD171893	Other	GCYounkin	850.211	N/A	N/A	qTof	Negative	LC-ESI	849.204	lib-00027.mgf	Bronze	3	0.433012	2.37182	0.00201416	PRIVATE-USER	TAKursar	849.204	N/A	0	13	OC1Cc2c(O)cc(O)c(C3C(O)C(Oc4c3ccc(O)c4C5C(O)C(Oc6cc(O)cc(O)c56)c7ccc(O)c(O)c7)c8ccc(O)c(O)c8)c2OC1c9ccc(O)c(O)c9	1	849.202	specs_ms.pklbin	CCMSLIB00004494472	256113	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
1205	M-H	N/A	-1	UNPD153121	Other	GCYounkin	458.085	N/A	N/A	qTof	Negative	LC-ESI	457.078	lib-00027.mgf	Bronze	3	0.432796	1.73593	0.000793457	PRIVATE-USER	TAKursar	457.078	N/A	0	7	OC1C(OC(=O)c2cc(O)c(O)c(O)c2)C(Oc3cc(O)cc(O)c13)c4ccc(O)c(O)c4	1	457.077	specs_ms.pklbin	CCMSLIB00004472097	983704	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
